datetime_sydney,audusd_futures,Open,High,Low,Volume,time_to_expiry_years,mark_0.7200,pnl_0.7200,mark_0.7275,pnl_0.7275,mark_0.7350,pnl_0.7350,estimated_total_pnl_usd
2026-05-05 16:00:00+10:00,0.713949978351593,0.7133499979972839,0.7142000198364258,0.7132999897003174,2125,0.08584474885844749,0.004486461871849508,12864.61871849508,0.0023254411670314786,-24508.82334062957,0.001078985910902497,7789.859109024971,-3854.345513109519
2026-05-05 16:30:00+10:00,0.7138000130653381,0.713949978351593,0.7142500281333923,0.7137500047683716,1330,0.08578767123287671,0.004428900208943504,12289.002089435042,0.0022896664352468118,-23793.328704936233,0.001059368424566477,7593.684245664771,-3910.6423698364206
2026-05-05 17:00:00+10:00,0.7143999934196472,0.7138500213623047,0.7145500183105469,0.7137500047683716,2149,0.08573059360730594,0.004650954596910912,14509.545969109116,0.0024261694733571943,-26523.389467143887,0.001133356815582371,8333.568155823712,-3680.275342211058
2026-05-05 17:30:00+10:00,0.7146499752998352,0.7143499851226807,0.7153000235557556,0.7143499851226807,3038,0.08567351598173516,0.0047444132300201855,15444.132300201854,0.002483775540291323,-27675.51080582646,0.001164666209335686,8646.662093356861,-3584.716412267744
2026-05-05 18:00:00+10:00,0.7155500054359436,0.7146499752998352,0.7157999873161316,0.7146499752998352,1287,0.08561643835616438,0.005097808483602255,18978.08483602255,0.0027049116107436847,-32098.232214873697,0.0012868111564585125,9868.111564585126,-3252.0358142660207
2026-05-05 18:30:00+10:00,0.7152500152587891,0.715499997138977,0.715499997138977,0.7149999737739563,1124,0.0855593607305936,0.004975053992719425,17750.539927194248,0.0026271174491829226,-30542.348983658452,0.001243258270513875,9432.582705138751,-3359.226351325453
2026-05-05 19:00:00+10:00,0.7149999737739563,0.715149998664856,0.715499997138977,0.7148500084877014,1166,0.08550228310502284,0.00487386540974723,16738.654097472296,0.002563228036170179,-29264.56072340358,0.0012076356597771913,9076.356597771914,-3449.5500281593722
2026-05-05 19:30:00+10:00,0.7157999873161316,0.7150499820709229,0.7159000039100647,0.7150499820709229,1456,0.08544520547945206,0.005192833495182641,19928.33495182641,0.002763664759728607,-33273.29519457214,0.0013188232110073973,10188.232110073974,-3156.7281326717584
2026-05-05 20:00:00+10:00,0.7164499759674072,0.7157999873161316,0.7165499925613403,0.7156000137329102,1074,0.08538812785388128,0.00546178084341655,22617.808434165505,0.0029346262732900083,-36692.525465800165,0.0014148324897121914,11148.324897121915,-2926.3921345127455
2026-05-05 20:30:00+10:00,0.7161999940872192,0.7164499759674072,0.7167999744415283,0.7160000205039978,2292,0.0853310502283105,0.005354066957513689,21540.66957513689,0.002865271174382159,-35305.42348764318,0.0013753468930974347,10753.468930974348,-3011.2849815319423
2026-05-05 21:00:00+10:00,0.7167500257492065,0.7161499857902527,0.7167999744415283,0.7156999707221985,2054,0.08527397260273972,0.005585479418910301,23854.794189103013,0.003013106359508584,-38262.12719017168,0.0014588014692970932,11588.014692970934,-2819.318308097736
2026-05-05 21:30:00+10:00,0.7166500091552734,0.7167500257492065,0.7168499827384949,0.7164999842643738,1170,0.08521689497716894,0.005540169606934261,23401.696069342604,0.0029834727416501007,-37669.45483300201,0.0014416504131567075,11416.504131567075,-2851.254632092332
2026-05-05 22:00:00+10:00,0.7175499796867371,0.7166000008583069,0.7177000045776367,0.7161499857902527,4285,0.08515981735159818,0.005932614806611709,27326.14806611709,0.003237047709649246,-42740.95419298492,0.001586543788183621,12865.437881836211,-2549.368245031621
2026-05-05 22:30:00+10:00,0.716949999332428,0.7175499796867371,0.7175499796867371,0.7166500091552734,1505,0.0851027397260274,0.005665126722907849,24651.26722907849,0.003062971758608779,-39259.43517217558,0.0014863134778469425,11863.134778469426,-2745.0331646276645
2026-05-05 23:00:00+10:00,0.7175499796867371,0.7170000076293945,0.7179499864578247,0.7170000076293945,1935,0.08504566210045662,0.005927938047072386,27279.380470723856,0.003232970723468137,-42659.41446936273,0.001583550025059304,12835.50025059304,-2544.5337480458347
2026-05-05 23:30:00+10:00,0.7174500226974487,0.7175999879837036,0.7177500128746033,0.7172499895095825,1951,0.08498858447488584,0.0058808750661042885,26808.750661042886,0.0032018044873420343,-42036.08974684069,0.0015652715695732078,12652.715695732079,-2574.623390065726
2026-05-06 00:00:00+10:00,0.7179499864578247,0.7175499796867371,0.7182999849319458,0.716949999332428,9935,0.08493150684931507,0.006104443923125866,29044.439231258657,0.0033473605125584004,-44947.21025116801,0.0016491002953899216,13491.002953899217,-2411.7680660101396
2026-05-06 00:30:00+10:00,0.7182499766349792,0.7179499864578247,0.7182999849319458,0.7177000045776367,4735,0.08487442922374429,0.006240307840245864,30403.07840245864,0.0034361699687074604,-46723.39937414921,0.001700464089607283,14004.640896072831,-2315.680075617738
2026-05-06 01:00:00+10:00,0.7185500264167786,0.7182999849319458,0.7188500165939331,0.7181000113487244,3809,0.08481735159817351,0.00637819453372542,31781.945337254198,0.0035267314649203873,-48534.62929840775,0.0017531082982079527,14531.082982079526,-2221.600979074028
2026-05-06 01:30:00+10:00,0.7189000248908997,0.7185500264167786,0.7192000150680542,0.7184000015258789,2269,0.08476027397260275,0.006541954589807486,33419.54589807486,0.003634934030167544,-50698.68060335088,0.0018164152547361092,15164.152547361093,-2114.9821579149248
2026-05-06 02:00:00+10:00,0.7184500098228455,0.7188500165939331,0.7189499735832214,0.7182499766349792,1432,0.08470319634703197,0.006326510895928054,31265.108959280537,0.0034914556594721397,-47829.113189442796,0.001731751425504894,14317.514255048942,-2246.489975113318
2026-05-06 02:30:00+10:00,0.7181500196456909,0.7184500098228455,0.7184500098228455,0.7180500030517578,1161,0.08464611872146119,0.00618462074650448,29846.207465044794,0.003397376125794295,-45947.52251588589,0.0016765076648494568,13765.076648494567,-2336.2384023465274
2026-05-06 03:00:00+10:00,0.7181000113487244,0.7181500196456909,0.7182999849319458,0.7178500294685364,769,0.08458904109589041,0.006159201566604847,29592.015666048464,0.003380137536647312,-45602.750732946246,0.0016661459792435493,13661.459792435493,-2349.2752744622885
2026-05-06 03:30:00+10:00,0.7182000279426575,0.7181500196456909,0.7185500264167786,0.7181000113487244,728,0.08453196347031963,0.006203028957750615,30030.289577506148,0.0034084177099734905,-46168.35419946981,0.0016822611208885383,13822.611208885386,-2315.453413078276
2026-05-06 04:00:00+10:00,0.7182999849319458,0.7181500196456909,0.7184000015258789,0.7181500196456909,606,0.08447488584474885,0.006247048147892023,30470.481478920232,0.0034368635458135225,-46737.27091627045,0.0016984952904407545,13984.952904407546,-2281.8365329426706
2026-05-06 04:30:00+10:00,0.7182499766349792,0.7182999849319458,0.7183499932289124,0.7181000113487244,1218,0.08441780821917808,0.006221459271828566,30214.59271828566,0.003419475786701424,-46389.515734028486,0.0016880237251381941,13880.237251381941,-2294.6857643608837
2026-05-06 05:00:00+10:00,0.7179499864578247,0.7182000279426575,0.7182999849319458,0.7178000211715698,1718,0.08436073059360731,0.006080927481833534,28809.27481833534,0.00332668017839477,-44533.60356789541,0.0016337975432636684,13337.975432636684,-2386.3533169233833
2026-05-06 05:30:00+10:00,0.7177500128746033,0.7178999781608582,0.7179999947547913,0.7175499796867371,1491,0.08430365296803653,0.0059875844156703035,27875.844156703035,0.0032651358475892286,-43302.71695178456,0.0015978962204525533,12978.962204525533,-2447.9105905559936
2026-05-06 06:00:00+10:00,0.7178000211715698,0.7177000045776367,0.7178500294685364,0.7176499962806702,571,0.08424657534246575,0.006007899954558728,28078.999545587274,0.0032778737596605915,-43557.47519321184,0.001604919447978987,13049.194479789872,-2429.2811678346916
2026-05-06 06:30:00+10:00,0.7176499962806702,0.7178000211715698,0.7178500294685364,0.7175999879837036,344,0.08418949771689498,0.005937707593596021,27377.075935960205,0.0032315777128528633,-42631.55425705727,0.001577909006714805,12779.090067148052,-2475.388253949015
2026-05-06 08:00:00+10:00,0.7176499962806702,0.7175999879837036,0.7178000211715698,0.7175999879837036,192,0.08401826484018265,0.005930645233206796,27306.45233206796,0.0032254170260802174,-42508.34052160435,0.0015733914827127879,12733.91482712788,-2467.9733624085093
2026-05-06 08:30:00+10:00,0.7190999984741211,0.7176499962806702,0.7195000052452087,0.7176499962806702,4767,0.08396118721461188,0.006604927625130869,34049.276251308685,0.0036690935146069773,-51381.87029213955,0.001831561974410213,15315.619744102132,-2016.9742967287348
2026-05-06 09:00:00+10:00,0.7197999954223633,0.7190999984741211,0.7202500104904175,0.7189000248908997,3717,0.0839041095890411,0.0069460654199670815,37460.65419967081,0.0038971885681791983,-55943.77136358396,0.001966609066556176,16666.090665561762,-1817.026498351388
2026-05-06 09:30:00+10:00,0.7197499871253967,0.7197999954223633,0.7200999855995178,0.7196499705314636,1039,0.08384703196347032,0.0069187808698322785,37187.808698322784,0.003878226376374213,-55564.527527484264,0.0019549111159162884,16549.111159162887,-1827.6076699985933
2026-05-06 10:00:00+10:00,0.720300018787384,0.7197999954223633,0.7207499742507935,0.7196499705314636,1844,0.08378995433789954,0.0071934139834510975,39934.13983451098,0.00406338297973741,-59267.6595947482,0.002065516710693101,17655.16710693101,-1678.3526533062104
2026-05-06 10:30:00+10:00,0.7218000292778015,0.7203500270843506,0.7218499779701233,0.7202000021934509,3039,0.08373287671232876,0.007980917625283069,47809.17625283069,0.004604131181965432,-70082.62363930864,0.0023950989486223287,20950.989486223287,-1322.4579002546634
2026-05-06 11:00:00+10:00,0.7222499847412109,0.7218499779701233,0.7226499915122986,0.7215999960899353,3073,0.08367579908675798,0.008225275339700997,50252.753397009976,0.004774013155844588,-73480.26311689176,0.002500050704564978,22000.507045649785,-1227.002674231997
2026-05-06 11:30:00+10:00,0.722350001335144,0.7221999764442444,0.7228500247001648,0.7214999794960022,2287,0.08361872146118722,0.008278366021514454,50783.66021514454,0.004810566843284526,-74211.33686569051,0.0025223825834598617,22223.825834598618,-1203.8508159473495
2026-05-06 12:00:00+10:00,0.7225000262260437,0.722350001335144,0.7228500247001648,0.7222499847412109,1773,0.08356164383561644,0.008359603275345774,51596.032753457745,0.004866942321633504,-75338.84643267006,0.002557130883349948,22571.308833499483,-1171.504845712836
2026-05-06 12:30:00+10:00,0.7228000164031982,0.7225499749183655,0.7228999733924866,0.722350001335144,1331,0.08350456621004566,0.008525908756341991,53259.08756341992,0.004983418142658944,-77668.36285317889,0.0026296625911489935,23296.625911489937,-1112.6493782690304
2026-05-06 13:00:00+10:00,0.7231000065803528,0.7228500247001648,0.7236499786376953,0.7228000164031982,2016,0.08344748858447489,0.00869421183314343,54942.1183314343,0.005101824087452306,-80036.48174904611,0.002703759817603584,24037.59817603584,-1056.765241575973
2026-05-06 13:30:00+10:00,0.7226999998092651,0.7231000065803528,0.7232999801635742,0.7226499915122986,1112,0.08339041095890411,0.008464736625450858,52647.36625450859,0.00493895439732483,-76779.0879464966,0.002600840608997977,23008.406089979773,-1123.3156020082351
2026-05-06 14:00:00+10:00,0.7235999703407288,0.7226999998092651,0.7235999703407288,0.7226999998092651,2862,0.08333333333333333,0.008978351484214317,57783.514842143166,0.005302688464360701,-84053.769287214,0.0028301179380410407,25301.17938041041,-969.0750646604283
2026-05-06 14:30:00+10:00,0.7239000201225281,0.723550021648407,0.7245500087738037,0.7235000133514404,6019,0.08327625570776255,0.009151994056016449,59519.94056016448,0.005426306402177449,-86526.12804354898,0.002908487326500327,26084.873265003273,-921.3142183812197
2026-05-06 15:00:00+10:00,0.7239999771118164,0.7238500118255615,0.724399983882904,0.7236999869346619,2276,0.08321917808219179,0.00920872676577484,60087.2676577484,0.005466345731104195,-87326.91462208389,0.0029336156106635636,26336.156106635637,-903.4908576998496
2026-05-06 15:30:00+10:00,0.7242500185966492,0.7239999771118164,0.724399983882904,0.723800003528595,1494,0.08316210045662101,0.009355106091472512,61551.060914725116,0.005571004665045936,-89420.09330091871,0.0030002753423385453,27002.753423385457,-866.2789628081409
