datetime_sydney,audusd_futures,Open,High,Low,Volume
2026-05-05 15:30:00+10:00,0.7133499979972839,0.7139000296592712,0.7140499949455261,0.7129499912261963,7714
2026-05-05 16:00:00+10:00,0.713949978351593,0.7133499979972839,0.7142000198364258,0.7132999897003174,2125
2026-05-05 16:30:00+10:00,0.7138000130653381,0.713949978351593,0.7142500281333923,0.7137500047683716,1330
2026-05-05 17:00:00+10:00,0.7143999934196472,0.7138500213623047,0.7145500183105469,0.7137500047683716,2149
2026-05-05 17:30:00+10:00,0.7146499752998352,0.7143499851226807,0.7153000235557556,0.7143499851226807,3038
2026-05-05 18:00:00+10:00,0.7155500054359436,0.7146499752998352,0.7157999873161316,0.7146499752998352,1287
2026-05-05 18:30:00+10:00,0.7152500152587891,0.715499997138977,0.715499997138977,0.7149999737739563,1124
2026-05-05 19:00:00+10:00,0.7149999737739563,0.715149998664856,0.715499997138977,0.7148500084877014,1166
2026-05-05 19:30:00+10:00,0.7157999873161316,0.7150499820709229,0.7159000039100647,0.7150499820709229,1456
2026-05-05 20:00:00+10:00,0.7164499759674072,0.7157999873161316,0.7165499925613403,0.7156000137329102,1074
2026-05-05 20:30:00+10:00,0.7161999940872192,0.7164499759674072,0.7167999744415283,0.7160000205039978,2292
2026-05-05 21:00:00+10:00,0.7167500257492065,0.7161499857902527,0.7167999744415283,0.7156999707221985,2054
2026-05-05 21:30:00+10:00,0.7166500091552734,0.7167500257492065,0.7168499827384949,0.7164999842643738,1170
2026-05-05 22:00:00+10:00,0.7175499796867371,0.7166000008583069,0.7177000045776367,0.7161499857902527,4285
2026-05-05 22:30:00+10:00,0.716949999332428,0.7175499796867371,0.7175499796867371,0.7166500091552734,1505
2026-05-05 23:00:00+10:00,0.7175499796867371,0.7170000076293945,0.7179499864578247,0.7170000076293945,1935
2026-05-05 23:30:00+10:00,0.7174500226974487,0.7175999879837036,0.7177500128746033,0.7172499895095825,1951
2026-05-06 00:00:00+10:00,0.7179499864578247,0.7175499796867371,0.7182999849319458,0.716949999332428,9935
2026-05-06 00:30:00+10:00,0.7182499766349792,0.7179499864578247,0.7182999849319458,0.7177000045776367,4735
2026-05-06 01:00:00+10:00,0.7185500264167786,0.7182999849319458,0.7188500165939331,0.7181000113487244,3809
2026-05-06 01:30:00+10:00,0.7189000248908997,0.7185500264167786,0.7192000150680542,0.7184000015258789,2269
2026-05-06 02:00:00+10:00,0.7184500098228455,0.7188500165939331,0.7189499735832214,0.7182499766349792,1432
2026-05-06 02:30:00+10:00,0.7181500196456909,0.7184500098228455,0.7184500098228455,0.7180500030517578,1161
2026-05-06 03:00:00+10:00,0.7181000113487244,0.7181500196456909,0.7182999849319458,0.7178500294685364,769
2026-05-06 03:30:00+10:00,0.7182000279426575,0.7181500196456909,0.7185500264167786,0.7181000113487244,728
2026-05-06 04:00:00+10:00,0.7182999849319458,0.7181500196456909,0.7184000015258789,0.7181500196456909,606
2026-05-06 04:30:00+10:00,0.7182499766349792,0.7182999849319458,0.7183499932289124,0.7181000113487244,1218
2026-05-06 05:00:00+10:00,0.7179499864578247,0.7182000279426575,0.7182999849319458,0.7178000211715698,1718
2026-05-06 05:30:00+10:00,0.7177500128746033,0.7178999781608582,0.7179999947547913,0.7175499796867371,1491
2026-05-06 06:00:00+10:00,0.7178000211715698,0.7177000045776367,0.7178500294685364,0.7176499962806702,571
2026-05-06 06:30:00+10:00,0.7176499962806702,0.7178000211715698,0.7178500294685364,0.7175999879837036,344
2026-05-06 08:00:00+10:00,0.7176499962806702,0.7175999879837036,0.7178000211715698,0.7175999879837036,192
2026-05-06 08:30:00+10:00,0.7190999984741211,0.7176499962806702,0.7195000052452087,0.7176499962806702,4767
2026-05-06 09:00:00+10:00,0.7197999954223633,0.7190999984741211,0.7202500104904175,0.7189000248908997,3717
2026-05-06 09:30:00+10:00,0.7197499871253967,0.7197999954223633,0.7200999855995178,0.7196499705314636,1039
2026-05-06 10:00:00+10:00,0.720300018787384,0.7197999954223633,0.7207499742507935,0.7196499705314636,1844
2026-05-06 10:30:00+10:00,0.7218000292778015,0.7203500270843506,0.7218499779701233,0.7202000021934509,3039
2026-05-06 11:00:00+10:00,0.7222499847412109,0.7218499779701233,0.7226499915122986,0.7215999960899353,3073
2026-05-06 11:30:00+10:00,0.722350001335144,0.7221999764442444,0.7228500247001648,0.7214999794960022,2287
2026-05-06 12:00:00+10:00,0.7225000262260437,0.722350001335144,0.7228500247001648,0.7222499847412109,1773
2026-05-06 12:30:00+10:00,0.7228000164031982,0.7225499749183655,0.7228999733924866,0.722350001335144,1331
2026-05-06 13:00:00+10:00,0.7231000065803528,0.7228500247001648,0.7236499786376953,0.7228000164031982,2016
2026-05-06 13:30:00+10:00,0.7226999998092651,0.7231000065803528,0.7232999801635742,0.7226499915122986,1112
2026-05-06 14:00:00+10:00,0.7235999703407288,0.7226999998092651,0.7235999703407288,0.7226999998092651,2862
2026-05-06 14:30:00+10:00,0.7239000201225281,0.723550021648407,0.7245500087738037,0.7235000133514404,6019
2026-05-06 15:00:00+10:00,0.7239999771118164,0.7238500118255615,0.724399983882904,0.7236999869346619,2276
2026-05-06 15:30:00+10:00,0.7242500185966492,0.7239999771118164,0.724399983882904,0.723800003528595,1494
